ID,Store ID,Total Price,Base Price,Units Sold
49881,9430,106.1625,119.7,60
49882,9430,106.875,106.875,48
49883,9430,105.45,116.85,22
49885,9430,117.5625,134.6625,57
49886,9430,118.275,134.6625,65
49887,9430,166.725,166.725,71
49888,9430,223.725,223.725,66
49889,9430,327.0375,327.0375,29
49890,9430,168.15,227.2875,82
49893,9430,234.4125,234.4125,35
49894,9430,175.9875,205.2,60
49895,9430,215.175,215.175,35
49897,9430,533.6625,533.6625,6
49898,9430,533.6625,533.6625,11
49899,9430,177.4125,177.4125,4
49900,9430,213.0375,213.0375,18
49903,9439,69.1125,69.1125,13
49904,9439,69.825,70.5375,62
49905,9439,111.8625,111.8625,15
49906,9439,116.1375,116.1375,30
49911,9439,205.9125,205.9125,30
49912,9439,295.6875,295.6875,18
49914,9439,205.2,205.2,18
49915,9439,166.0125,205.9125,49
49916,9439,212.325,212.325,59
49919,9425,69.825,69.825,37
49920,9425,68.4,68.4,44
49921,9425,113.2875,113.2875,13
49923,9425,162.45,162.45,20
49925,9425,185.25,227.2875,39
49926,9425,295.6875,295.6875,12
49927,9425,185.9625,223.725,51
49928,9425,205.9125,205.9125,22
49929,9425,205.9125,205.9125,18
49930,9425,205.2,205.2,34
49931,9425,181.6875,205.9125,43
49932,9425,212.325,212.325,11
49935,9425,469.5375,469.5375,12
49937,9425,205.9125,205.9125,15
49939,9432,69.1125,69.1125,60
49940,9432,69.1125,69.1125,54
49941,9432,69.1125,69.1125,41
49942,9432,112.575,112.575,3
49944,9432,117.5625,116.85,13
49945,9432,110.4375,126.1125,21
49946,9432,159.6,168.15,25
49947,9432,231.5625,231.5625,16
49949,9432,226.575,226.575,17
49950,9432,170.2875,227.2875,62
49951,9432,295.6875,295.6875,23
49952,9432,185.9625,223.725,68
49954,9432,205.9125,205.9125,8
49955,9432,205.2,205.2,39
49956,9432,199.5,199.5,43
49957,9432,212.325,212.325,30
49959,9432,469.5375,469.5375,15
49960,9432,469.5375,469.5375,20
49963,9436,87.6375,87.6375,26
49967,9436,111.8625,111.8625,46
49968,9436,163.875,163.875,21
49969,9436,232.275,232.275,20
49970,9436,233.7,233.7,26
49971,9436,232.275,232.275,21
49972,9436,190.95,227.2875,35
49973,9436,312.7875,312.7875,25
49974,9436,148.9125,227.2875,45
49975,9436,240.825,240.825,15
49976,9436,163.1625,213.0375,25
49980,9436,469.5375,469.5375,6
49981,9456,69.825,69.825,35
49982,9456,69.825,69.825,28
49983,9456,69.825,69.825,11
49984,9456,116.1375,116.1375,24
49985,9456,115.425,129.675,41
49986,9456,164.5875,164.5875,13
49987,9456,233.7,233.7,17
49988,9456,235.125,235.125,13
49989,9456,189.525,227.2875,55
49990,9456,295.6875,295.6875,21
49991,9456,154.6125,223.725,43
49992,9456,205.9125,205.9125,10
49995,9456,150.3375,205.9125,53
49996,9456,212.325,212.325,44
49999,9456,469.5375,469.5375,10
50001,9479,87.6375,87.6375,158
50002,9479,88.35,88.35,294
50004,9479,116.85,116.85,34
50005,9479,114,114,53
50006,9479,161.7375,161.7375,48
50007,9479,228,228,15
50008,9479,234.4125,234.4125,19
50009,9479,228.7125,228.7125,20
50010,9479,203.0625,227.2875,73
50011,9479,299.9625,299.9625,33
50012,9479,168.8625,220.1625,58
50013,9479,205.9125,205.9125,27
50014,9479,205.9125,205.9125,15
50015,9479,240.825,240.825,49
50016,9479,175.9875,203.0625,45
50017,9479,213.0375,213.0375,43
50019,9479,469.5375,469.5375,5
50020,9479,469.5375,469.5375,9
50021,9479,170.2875,170.2875,24
50022,9481,87.6375,105.45,133
50023,9481,88.35,104.025,77
50024,9481,88.35,88.35,43
50026,9481,118.275,131.8125,83
50027,9481,117.5625,133.95,90
50028,9481,166.0125,166.0125,84
50031,9481,283.575,283.575,30
50032,9481,215.175,215.175,77
50033,9481,318.4875,318.4875,49
50034,9481,175.275,219.45,108
50037,9481,234.4125,234.4125,72
50038,9481,171.7125,205.2,88
50042,9481,533.6625,533.6625,12
50046,9490,88.35,87.6375,31
50047,9490,88.35,86.925,31
50048,9490,88.35,88.35,18
50050,9490,116.85,134.6625,15
50051,9490,114,114,50
50052,9490,161.025,161.025,34
50055,9490,208.05,208.05,69
50056,9490,312.7875,312.7875,22
50057,9490,162.45,227.2875,30
50058,9490,205.9125,205.9125,32
50059,9490,205.9125,205.9125,25
50060,9490,240.825,240.825,42
50061,9490,184.5375,213.0375,21
50065,9490,469.5375,469.5375,11
50067,9498,85.5,85.5,21
50068,9498,88.35,88.35,29
50070,9498,108.3,182.4,23
50071,9498,111.8625,124.6875,41
50072,9498,112.575,112.575,19
50073,9498,157.4625,157.4625,43
50075,9498,158.8875,227.2875,78
50076,9498,312.7875,312.7875,52
50077,9498,133.2375,227.2875,60
50079,9498,240.825,240.825,25
50080,9498,179.55,213.0375,123
50081,9498,213.0375,213.0375,67
50084,9498,469.5375,469.5375,18
50087,9532,88.35,88.35,35
50088,9532,87.6375,87.6375,38
50089,9532,86.925,86.925,39
50091,9532,114.7125,114.7125,41
50092,9532,112.575,112.575,63
50093,9532,162.45,162.45,47
50094,9532,235.125,235.125,25
50095,9532,235.125,235.125,27
50096,9532,235.125,235.125,25
50097,9532,208.05,208.05,56
50098,9532,296.4,296.4,28
50099,9532,138.225,227.2875,95
50100,9532,205.9125,205.9125,10
50102,9532,240.825,240.825,31
50103,9532,194.5125,194.5125,34
50104,9532,213.0375,213.0375,37
50105,9532,469.5375,469.5375,12
50106,9532,469.5375,469.5375,12
50107,9532,469.5375,469.5375,14
50109,9578,106.1625,106.1625,29
50110,9578,106.1625,118.9875,68
50113,9578,116.85,133.95,39
50114,9578,117.5625,132.525,43
50115,9578,168.8625,168.8625,43
50117,9578,234.4125,234.4125,28
50118,9578,327.0375,327.0375,21
50119,9578,234.4125,234.4125,26
50122,9578,234.4125,234.4125,39
50125,9578,533.6625,533.6625,10
50127,9672,106.1625,118.9875,69
50128,9672,105.45,119.7,71
50129,9672,106.1625,120.4125,15
50131,9672,118.275,133.95,64
50132,9672,117.5625,133.95,82
50133,9672,168.15,168.15,49
50137,9672,225.15,225.15,35
50138,9672,327.0375,327.0375,40
50139,9672,183.825,218.025,69
50140,9672,234.4125,234.4125,54
50141,9672,167.4375,205.2,67
50142,9672,206.625,206.625,50
50145,9672,533.6625,533.6625,16
50147,9611,106.1625,106.1625,176
50148,9611,106.1625,118.275,127
50149,9611,106.875,119.7,33
50152,9611,117.5625,134.6625,78
50153,9611,118.275,134.6625,85
50154,9611,168.8625,168.8625,104
50156,9611,196.65,227.2875,67
50157,9611,323.475,323.475,63
50158,9611,158.175,226.575,135
50159,9611,205.9125,205.9125,20
50160,9611,205.9125,205.9125,13
50162,9611,229.425,229.425,77
50163,9611,166.0125,205.2,78
50164,9611,197.3625,228,63
50165,9611,533.6625,533.6625,13
50166,9611,533.6625,533.6625,7
50167,9611,533.6625,533.6625,20
50168,9611,454.575,454.575,13
50169,9611,177.4125,177.4125,28
50172,9613,106.1625,105.45,219
50173,9613,106.1625,104.025,240
50174,9613,106.1625,119.7,61
50175,9613,111.15,184.5375,13
50177,9613,117.5625,117.5625,97
50178,9613,118.275,132.525,95
50179,9613,168.8625,168.8625,109
50183,9613,234.4125,234.4125,71
50184,9613,327.0375,327.0375,65
50185,9613,220.875,220.875,85
50186,9613,205.9125,205.9125,29
50187,9613,205.9125,205.9125,9
50189,9613,234.4125,234.4125,91
50190,9613,205.2,205.2,105
50191,9613,206.625,206.625,29
50192,9613,533.6625,533.6625,9
50193,9613,533.6625,533.6625,18
50194,9613,533.6625,533.6625,17
50196,9613,177.4125,177.4125,22
50200,9632,68.4,68.4,37
50201,9632,67.6875,67.6875,25
50202,9632,69.1125,69.825,60
50203,9632,111.15,178.8375,39
50204,9632,113.2875,113.2875,17
50205,9632,115.425,115.425,50
50206,9632,158.8875,158.8875,26
50209,9632,184.5375,227.2875,75
50210,9632,280.0125,280.0125,27
50211,9632,118.275,223.725,66
50212,9632,205.9125,205.9125,4
50213,9632,205.2,205.2,45
50215,9632,212.325,212.325,61
50218,9632,469.5375,469.5375,28
50220,9680,69.825,69.825,23
50221,9680,69.1125,69.1125,20
50223,9680,115.425,115.425,34
50224,9680,116.85,116.85,19
50225,9680,163.1625,163.1625,13
50228,9680,153.9,227.2875,52
50229,9680,275.7375,275.7375,22
50230,9680,100.4625,223.725,29
50233,9680,205.2,205.2,27
50234,9680,155.325,205.9125,35
50235,9680,202.35,202.35,30
50237,9680,469.5375,469.5375,4
50238,9680,469.5375,469.5375,15
50239,9700,102.6,120.4125,9
50242,9700,120.4125,120.4125,13
50244,9700,182.4,227.2875,13
50246,9700,218.025,218.025,19
50248,9700,183.825,205.2,33
50252,9713,106.1625,112.575,130
50253,9713,106.1625,110.4375,108
50254,9713,106.875,99.0375,25
50255,9713,118.9875,132.525,35
50256,9713,118.275,134.6625,45
50257,9713,167.4375,167.4375,71
50261,9713,226.575,226.575,47
50262,9713,327.0375,327.0375,36
50263,9713,213.75,227.2875,58
50264,9713,205.9125,205.9125,15
50265,9713,205.9125,205.9125,7
50266,9713,234.4125,234.4125,43
50267,9713,154.6125,205.2,162
50269,9713,533.6625,533.6625,6
50270,9713,533.6625,533.6625,6
50271,9713,533.6625,533.6625,13
50273,9731,106.1625,106.1625,58
50274,9731,105.45,105.45,37
50277,9731,118.275,134.6625,39
50278,9731,118.9875,133.95,49
50281,9731,196.65,227.2875,53
50282,9731,307.8,307.8,25
50283,9731,128.9625,222.3,76
50285,9731,234.4125,234.4125,36
50286,9731,148.2,190.95,32
50287,9731,205.9125,205.9125,11
50290,9731,533.6625,533.6625,9
50293,9745,104.7375,99.0375,156
50294,9745,106.1625,98.325,97
50295,9745,106.875,120.4125,18
50297,9745,116.1375,134.6625,50
50298,9745,116.1375,133.95,80
50299,9745,166.0125,166.0125,77
50302,9745,191.6625,227.2875,83
50303,9745,319.2,319.2,59
50304,9745,158.175,227.2875,78
50305,9745,205.9125,205.9125,10
50307,9745,234.4125,234.4125,48
50308,9745,148.9125,205.2,32
50309,9745,206.625,206.625,24
50311,9745,533.6625,533.6625,4
50312,9745,533.6625,533.6625,21
50314,9745,177.4125,177.4125,27
50315,9770,68.4,68.4,36
50320,9770,115.425,115.425,43
50321,9770,146.775,166.0125,10
50324,9770,225.8625,225.8625,5
50325,9770,162.45,227.2875,49
50326,9770,295.6875,295.6875,17
50327,9770,111.8625,223.725,40
50328,9770,205.9125,205.9125,1
50330,9770,205.2,205.2,11
50332,9770,210.9,210.9,44
50334,9770,469.5375,469.5375,7
50337,9789,88.35,86.925,40
50338,9789,88.35,85.5,54
50341,9789,115.425,115.425,26
50342,9789,166.725,166.725,14
50344,9789,203.775,227.2875,77
50345,9789,312.7875,312.7875,19
50346,9789,189.525,227.2875,54
50347,9789,205.9125,205.9125,26
50348,9789,205.9125,205.9125,13
50349,9789,240.825,240.825,38
50350,9789,185.25,213.0375,36
50351,9789,213.0375,213.0375,26
50353,9789,469.5375,469.5375,9
50354,9789,469.5375,469.5375,18
50356,9789,170.2875,170.2875,6
50357,9813,84.7875,84.7875,14
50358,9813,86.925,86.925,19
50362,9813,114.7125,114.7125,31
50363,9813,110.4375,110.4375,47
50364,9813,161.025,161.025,33
50365,9813,235.8375,235.8375,16
50366,9813,218.7375,218.7375,22
50367,9813,233.7,233.7,8
50368,9813,184.5375,227.2875,57
50369,9813,312.7875,312.7875,31
50370,9813,121.8375,227.2875,91
50373,9813,240.825,240.825,7
50374,9813,179.55,213.0375,59
50375,9813,197.3625,197.3625,49
50378,9823,104.7375,120.4125,180
50379,9823,106.1625,118.275,122
50380,9823,105.45,105.45,67
50381,9823,112.575,112.575,11
50382,9823,112.575,112.575,14
50383,9823,117.5625,133.2375,91
50384,9823,117.5625,133.95,110
50385,9823,166.0125,166.0125,120
50387,9823,282.8625,282.8625,18
50388,9823,277.1625,277.1625,15
50389,9823,218.025,218.025,196
50390,9823,322.05,322.05,95
50391,9823,184.5375,223.0125,157
50392,9823,205.9125,205.9125,54
50393,9823,205.9125,205.9125,18
50396,9823,234.4125,234.4125,107
50397,9823,173.1375,205.2,108
50398,9823,213.75,213.75,51
50400,9823,533.6625,533.6625,13
50401,9823,533.6625,533.6625,29
50402,9823,454.575,454.575,14
50403,9823,177.4125,177.4125,26
50404,9823,355.5375,355.5375,23
50406,9837,106.875,88.35,71
50407,9837,106.1625,88.35,60
50408,9837,106.875,106.875,14
50410,9837,118.9875,132.525,75
50411,9837,118.9875,133.95,54
50412,9837,167.4375,167.4375,70
50413,9837,282.8625,282.8625,36
50416,9837,213.75,213.75,61
50417,9837,317.775,317.775,51
50418,9837,193.0875,224.4375,57
50419,9837,234.4125,234.4125,88
50420,9837,166.0125,166.0125,61
50421,9837,205.9125,205.9125,33
50423,9837,533.6625,533.6625,26
50424,9837,533.6625,533.6625,16
50425,9809,105.45,119.7,79
50426,9809,104.7375,116.85,91
50427,9809,105.45,118.9875,43
50428,9809,118.275,133.95,54
50429,9809,116.1375,133.95,53
50430,9809,168.15,168.15,55
50434,9809,220.875,220.875,55
50435,9809,327.0375,327.0375,54
50436,9809,179.55,227.2875,55
50437,9809,234.4125,234.4125,57
50438,9809,185.9625,185.9625,89
50442,9809,533.6625,533.6625,7
50443,9809,177.4125,177.4125,20
50445,9845,106.1625,106.1625,210
50446,9845,106.1625,104.7375,217
50447,9845,106.875,106.875,76
50450,9845,117.5625,134.6625,122
50451,9845,116.85,133.2375,124
50452,9845,167.4375,167.4375,130
50453,9845,277.1625,277.1625,19
50456,9845,210.9,210.9,150
50457,9845,309.225,309.225,87
50458,9845,152.475,227.2875,153
50459,9845,205.9125,205.9125,33
50463,9845,234.4125,234.4125,71
50464,9845,174.5625,205.2,151
50465,9845,215.8875,215.8875,67
50467,9845,533.6625,533.6625,12
50468,9845,533.6625,533.6625,39
50469,9845,177.4125,177.4125,11
50472,9872,69.825,69.825,96
50473,9872,69.825,69.825,80
50474,9872,66.2625,66.2625,23
50475,9872,118.9875,118.9875,32
50476,9872,116.85,116.85,34
50477,9872,151.7625,151.7625,23
50478,9872,234.4125,234.4125,20
50479,9872,233.7,233.7,28
50480,9872,225.8625,225.8625,23
50481,9872,190.2375,227.2875,101
50482,9872,295.6875,295.6875,39
50483,9872,142.5,220.875,67
50484,9872,205.9125,205.9125,44
50485,9872,205.9125,205.9125,32
50487,9872,205.2,205.2,57
50488,9872,196.65,196.65,69
50489,9872,212.325,212.325,75
50491,9872,469.5375,469.5375,21
50492,9872,469.5375,469.5375,28
50493,9872,483.7875,483.7875,12
50495,9876,68.4,68.4,32
50499,9876,114,114,42
50500,9876,158.8875,158.8875,14
50501,9876,232.275,232.275,13
50502,9876,235.8375,235.8375,20
50503,9876,190.2375,227.2875,62
50504,9876,295.6875,295.6875,41
50505,9876,114.7125,223.725,56
50506,9876,205.9125,205.9125,2
50507,9876,205.2,205.2,35
50508,9876,190.95,190.95,83
50509,9876,212.325,212.325,59
50512,9876,469.5375,469.5375,10
50514,9879,89.0625,89.0625,11
50515,9879,84.075,84.075,25
50517,9879,113.2875,113.2875,39
50518,9879,116.85,116.85,29
50519,9879,156.0375,156.0375,36
50521,9879,234.4125,234.4125,33
50523,9879,183.825,227.2875,38
50524,9879,312.7875,312.7875,34
50525,9879,131.8125,209.475,46
50527,9879,240.825,240.825,12
50528,9879,174.5625,213.0375,36
50529,9879,213.0375,213.0375,27
50532,9880,87.6375,87.6375,33
50533,9880,86.2125,86.2125,73
50534,9880,87.6375,87.6375,23
50536,9880,116.85,116.85,33
50537,9880,115.425,115.425,71
50538,9880,163.1625,163.1625,45
50539,9880,236.55,236.55,25
50540,9880,236.55,236.55,48
50541,9880,230.85,230.85,39
50542,9880,204.4875,227.2875,46
50543,9880,299.25,299.25,33
50544,9880,175.9875,227.2875,32
50545,9880,205.9125,205.9125,10
50546,9880,205.9125,205.9125,21
50547,9880,240.825,240.825,32
50548,9880,199.5,199.5,48
50549,9880,213.0375,213.0375,33
50551,9880,469.5375,469.5375,12
50552,9880,469.5375,469.5375,18
50553,9881,106.875,98.325,141
50554,9881,106.1625,98.325,111
50555,9881,106.1625,119.7,36
50556,9881,116.85,133.95,63
50557,9881,118.9875,133.2375,84
50558,9881,168.15,168.15,86
50560,9881,281.4375,281.4375,25
50561,9881,228.7125,228.7125,60
50562,9881,327.0375,327.0375,37
50563,9881,215.175,215.175,84
50564,9881,205.9125,205.9125,35
50565,9881,205.9125,205.9125,4
50566,9881,234.4125,234.4125,33
50567,9881,177.4125,205.2,40
50570,9881,533.6625,533.6625,4
50571,9881,533.6625,533.6625,22
50577,9890,105.45,106.875,99
50578,9890,106.1625,104.7375,79
50579,9890,106.1625,118.9875,25
50580,9890,117.5625,134.6625,63
50581,9890,118.9875,134.6625,88
50582,9890,167.4375,167.4375,92
50586,9890,210.1875,210.1875,77
50587,9890,327.0375,327.0375,48
50588,9890,140.3625,227.2875,87
50589,9890,234.4125,234.4125,82
50590,9890,180.975,205.2,74
50593,9890,533.6625,533.6625,18
50594,9890,177.4125,177.4125,13
50595,9909,106.1625,106.1625,55
50596,9909,106.1625,106.1625,71
50597,9909,106.875,106.875,9
50598,9909,118.9875,133.95,67
50599,9909,118.9875,134.6625,103
50600,9909,167.4375,167.4375,45
50604,9909,229.425,229.425,147
50605,9909,327.0375,327.0375,44
50606,9909,198.7875,227.2875,105
50607,9909,232.9875,232.9875,43
50608,9909,165.3,190.95,246
50609,9909,205.9125,205.9125,119
50611,9909,533.6625,533.6625,52
50612,9909,533.6625,533.6625,66
50615,9954,69.825,69.825,41
50617,9954,116.1375,116.1375,34
50618,9954,113.2875,127.5375,26
50619,9954,163.1625,163.1625,31
50620,9954,237.2625,237.2625,4
50623,9954,210.9,210.9,61
50624,9954,280.0125,280.0125,30
50625,9954,128.9625,223.725,66
50626,9954,205.9125,205.9125,30
50627,9954,205.9125,205.9125,20
50628,9954,205.2,205.2,38
50629,9954,172.425,205.9125,58
50630,9954,212.325,212.325,29
50631,9954,469.5375,469.5375,12
50632,9954,469.5375,469.5375,10
50633,9954,469.5375,469.5375,23
50635,9954,170.2875,170.2875,17
50636,9961,106.1625,105.45,110
50637,9961,106.1625,99.0375,75
50638,9961,105.45,120.4125,31
50641,9961,118.275,133.95,80
50642,9961,117.5625,133.95,112
50643,9961,165.3,165.3,78
50646,9961,200.2125,227.2875,72
50647,9961,327.0375,327.0375,37
50648,9961,166.725,224.4375,135
50649,9961,205.9125,205.9125,14
50650,9961,205.9125,205.9125,11
50652,9961,234.4125,234.4125,51
50653,9961,167.4375,205.2,84
50654,9961,203.775,228,39
50656,9961,533.6625,533.6625,20
50657,9961,533.6625,533.6625,20
50659,9961,177.4125,177.4125,9
50662,9984,85.5,85.5,15
50663,9984,87.6375,87.6375,58
50664,9984,88.35,88.35,25
50666,9984,114.7125,114.7125,13
50667,9984,116.1375,116.1375,31
50668,9984,165.3,165.3,20
50672,9984,205.2,205.2,77
50673,9984,312.7875,312.7875,36
50674,9984,149.625,227.2875,72
50675,9984,205.9125,205.9125,25
50676,9984,205.9125,205.9125,17
50677,9984,240.825,240.825,31
50678,9984,192.375,192.375,46
50679,9984,213.0375,213.0375,41
50682,9984,469.5375,469.5375,18
50683,9984,170.2875,170.2875,12
50684,9984,213.0375,213.0375,9
50685,8091,88.35,119.7,13
50686,8091,88.35,118.9875,32
50687,8091,116.85,134.6625,31
50688,8091,121.125,133.2375,38
50689,8091,161.025,161.025,34
50693,8091,190.2375,223.0125,24
50694,8091,327.0375,327.0375,43
50697,8091,178.125,205.2,132
50698,8091,178.125,205.9125,119
50701,8095,89.0625,89.0625,140
50702,8095,88.35,88.35,84
50703,8095,88.35,88.35,46
50706,8095,116.1375,133.2375,90
50707,8095,115.425,134.6625,127
50708,8095,166.725,166.725,99
50711,8095,277.875,277.875,44
50712,8095,180.975,218.7375,98
50713,8095,319.9125,319.9125,63
50714,8095,118.275,220.1625,131
50715,8095,205.9125,205.9125,10
50716,8095,205.9125,205.9125,4
50717,8095,234.4125,234.4125,74
50718,8095,171,205.2,200
50719,8095,178.125,206.625,214
50721,8095,533.6625,533.6625,11
50722,8095,533.6625,533.6625,15
50723,8095,177.4125,177.4125,21
50726,8094,87.6375,87.6375,61
50727,8094,88.35,88.35,65
50728,8094,87.6375,87.6375,12
50729,8094,111.8625,191.6625,55
50731,8094,116.1375,116.85,38
50732,8094,116.85,115.425,61
50733,8094,166.0125,166.0125,55
50734,8094,233.7,233.7,17
50735,8094,230.85,230.85,20
50736,8094,232.9875,232.9875,7
50737,8094,208.05,208.05,102
50738,8094,312.7875,312.7875,49
50739,8094,153.1875,227.2875,72
50740,8094,205.9125,205.9125,29
50741,8094,205.9125,205.9125,22
50742,8094,240.825,240.825,49
50743,8094,175.9875,193.0875,206
50744,8094,178.8375,213.0375,241
50745,8094,469.5375,469.5375,7
50746,8094,469.5375,469.5375,6
50747,8094,469.5375,469.5375,15
50749,8094,170.2875,170.2875,27
50750,8094,213.0375,213.0375,11
50751,8094,213.0375,213.0375,18
50752,8063,69.825,69.825,51
50753,8063,69.825,69.825,32
50756,8063,118.275,114,29
50757,8063,162.45,162.45,27
50758,8063,237.975,237.975,9
50759,8063,232.275,232.275,27
50761,8063,210.1875,210.1875,100
50762,8063,295.6875,295.6875,30
50763,8063,172.425,223.725,107
50764,8063,205.9125,205.9125,17
50765,8063,205.9125,205.9125,12
50767,8063,205.2,205.2,73
50768,8063,175.275,186.675,304
50769,8063,178.125,212.325,207
50771,8063,469.5375,469.5375,23
50772,8063,469.5375,469.5375,16
50774,8063,170.2875,170.2875,3
50775,8063,213.0375,213.0375,1
50776,8063,213.0375,213.0375,12
50777,8023,106.875,119.7,199
50778,8023,105.45,119.7,252
50779,8023,106.1625,119.7,92
50780,8023,112.575,181.6875,19
50782,8023,114.7125,133.2375,117
50783,8023,115.425,133.95,145
50784,8023,165.3,165.3,171
50788,8023,213.75,213.75,187
50789,8023,327.0375,327.0375,98
50790,8023,152.475,215.175,202
50791,8023,205.9125,205.9125,43
50792,8023,205.9125,205.9125,23
50794,8023,234.4125,234.4125,179
50795,8023,171.7125,205.2,245
50796,8023,178.125,206.625,279
50797,8023,533.6625,533.6625,7
50798,8023,533.6625,533.6625,10
50799,8023,533.6625,533.6625,26
50800,8023,454.575,454.575,26
50801,8023,177.4125,177.4125,29
50803,8023,284.2875,355.5375,23
50804,8058,106.1625,119.7,121
50805,8058,106.1625,120.4125,109
50807,8058,116.85,132.525,45
50808,8058,117.5625,133.95,78
50809,8058,163.875,163.875,72
50812,8058,277.1625,277.1625,25
50813,8058,175.9875,205.2,55
50814,8058,309.9375,309.9375,30
50815,8058,125.4,227.2875,64
50816,8058,205.9125,205.9125,25
50817,8058,205.9125,205.9125,13
50818,8058,234.4125,234.4125,57
50819,8058,165.3,205.2,110
50822,8058,533.6625,533.6625,2
50823,8058,533.6625,533.6625,7
50827,8222,106.1625,106.1625,116
50828,8222,106.1625,118.9875,87
50829,8222,106.1625,119.7,43
50830,8222,110.4375,110.4375,16
50832,8222,116.85,133.95,89
50833,8222,116.1375,133.95,172
50834,8222,161.7375,161.7375,94
50836,8222,186.675,227.2875,128
50837,8222,327.0375,327.0375,60
50838,8222,162.45,224.4375,174
50839,8222,205.9125,205.9125,25
50840,8222,205.9125,205.9125,8
50842,8222,234.4125,234.4125,106
50843,8222,172.425,205.2,327
50845,8222,533.6625,533.6625,5
50846,8222,533.6625,533.6625,2
50847,8222,533.6625,533.6625,11
50849,8222,177.4125,177.4125,35
50852,8121,69.825,69.1125,98
50856,8121,116.85,114.7125,30
50857,8121,115.425,113.2875,42
50858,8121,161.025,161.025,32
50859,8121,230.85,230.85,14
50860,8121,235.8375,235.8375,22
50861,8121,235.125,235.125,27
50862,8121,216.6,216.6,94
50863,8121,295.6875,295.6875,21
50864,8121,185.25,223.725,55
50865,8121,205.9125,205.9125,17
50866,8121,205.9125,205.9125,14
50868,8121,205.2,205.2,66
50869,8121,177.4125,200.2125,339
50870,8121,178.125,212.325,232
50871,8121,469.5375,469.5375,14
50872,8121,469.5375,469.5375,11
50873,8121,469.5375,469.5375,15
50874,8218,69.825,69.825,25
50875,8218,69.825,69.825,38
50877,8218,99.75,115.425,20
50878,8218,112.575,113.2875,32
50879,8218,161.025,161.025,27
50880,8218,227.2875,227.2875,10
50883,8218,208.7625,208.7625,56
50884,8218,295.6875,295.6875,14
50885,8218,193.8,223.725,46
50886,8218,205.9125,205.9125,10
50889,8218,174.5625,190.2375,147
50890,8218,178.8375,212.325,192
50893,8218,469.5375,469.5375,19
50896,8317,69.1125,69.1125,90
50897,8317,69.825,69.825,31
50900,8317,116.1375,116.1375,26
50901,8317,114.7125,114.7125,123
50902,8317,164.5875,164.5875,51
50903,8317,233.7,233.7,16
50906,8317,217.3125,217.3125,161
50907,8317,295.6875,295.6875,64
50908,8317,168.8625,223.0125,153
50909,8317,205.9125,205.9125,49
50910,8317,205.9125,205.9125,68
50912,8317,205.2,205.2,84
50913,8317,141.7875,197.3625,1297
50914,8317,140.3625,212.325,1055
50915,8317,469.5375,469.5375,20
50916,8317,469.5375,469.5375,7
50917,8317,469.5375,469.5375,19
50919,8317,170.2875,170.2875,37
50920,8317,213.0375,213.0375,18
50921,8317,213.0375,213.0375,35
50924,8319,115.425,111.8625,41
50925,8319,110.4375,111.15,41
50926,8319,156.75,156.75,24
50928,8319,237.975,237.975,10
50929,8319,183.825,207.3375,40
50930,8319,312.7875,312.7875,28
50931,8319,138.9375,224.4375,26
50932,8319,240.825,240.825,10
50933,8319,176.7,213.0375,275
50936,8319,469.5375,469.5375,11
50941,8392,109.725,185.25,23
50942,8392,114,112.575,34
50943,8392,104.7375,111.15,59
50944,8392,156.0375,156.0375,21
50945,8392,230.1375,230.1375,4
50947,8392,193.0875,227.2875,49
50948,8392,312.7875,312.7875,26
50949,8392,179.55,220.1625,29
50952,8392,240.825,240.825,5
50953,8392,178.8375,207.3375,146
50956,8392,469.5375,469.5375,5
50957,8398,88.35,88.35,102
50958,8398,89.0625,89.0625,71
50959,8398,89.0625,89.0625,27
50961,8398,116.1375,133.95,68
50962,8398,117.5625,133.95,84
50963,8398,164.5875,164.5875,87
50966,8398,171.7125,208.05,79
50967,8398,322.05,322.05,52
50968,8398,136.0875,227.2875,97
50969,8398,205.9125,205.9125,8
50971,8398,250.8,250.8,46
50972,8398,170.2875,205.2,251
50973,8398,178.125,223.0125,301
50974,8398,533.6625,533.6625,5
50975,8398,533.6625,533.6625,14
50976,8398,533.6625,533.6625,14
50977,8398,177.4125,177.4125,15
50979,8400,106.1625,118.9875,37
50980,8400,106.875,118.9875,59
50981,8400,104.025,119.7,29
50983,8400,118.275,133.2375,67
50984,8400,116.85,134.6625,75
50985,8400,165.3,165.3,18
50989,8400,208.05,208.05,41
50990,8400,327.0375,327.0375,28
50991,8400,135.375,227.2875,39
50992,8400,234.4125,234.4125,36
50993,8400,173.1375,205.2,196
50994,8400,178.125,215.8875,255
50995,8400,533.6625,533.6625,4
50997,8400,533.6625,533.6625,23
50998,8422,66.975,66.975,29
50999,8422,69.1125,69.1125,36
51002,8422,111.8625,127.5375,53
51003,8422,162.45,162.45,34
51007,8422,200.925,200.925,120
51008,8422,295.6875,295.6875,43
51009,8422,170.2875,223.725,135
51010,8422,205.9125,205.9125,35
51011,8422,205.9125,205.9125,41
51012,8422,205.2,205.2,40
51013,8422,176.7,205.9125,245
51014,8422,178.125,212.325,228
51016,8422,469.5375,469.5375,15
51017,8422,469.5375,469.5375,14
51020,8438,87.6375,87.6375,91
51021,8438,88.35,88.35,99
51022,8438,88.35,88.35,33
51024,8438,116.85,116.85,44
51025,8438,114.7125,113.2875,119
51026,8438,163.1625,163.1625,49
51027,8438,232.9875,232.9875,21
